,zipcode,D1. AGE.Total population,D1. AGE.Under 5 years,D1. AGE.5 to 9 years,D1. AGE.10 to 14 years,D1. AGE.15 to 19 years,D1. AGE.20 to 24 years,D1. AGE.25 to 34 years,D1. AGE.35 to 44 years,D1. AGE.45 to 54 years,D1. AGE.55 to 59 years,D1. AGE.60 to 64 years,D1. AGE.65 to 74 years,D1. AGE.75 to 84 years,D1. AGE.85 years and over,D1. AGE.Median age in years,D1. AGE.5 years and over,D1. AGE.15 years and over,D1. AGE.Under 18 years of age,D1. AGE.18 years and over,D1. AGE.21 years and over,D1. AGE.25 years and over,D1. AGE.62 years and over,D1. AGE.65 years and over,D2. AGE AND SEX.Total population,D2. AGE AND SEX.Male,D2. AGE AND SEX.18 years old and over,D2. AGE AND SEX.65 years old and over,D2. AGE AND SEX.Female,D2. AGE AND SEX.18 years old and over,D2. AGE AND SEX.65 years old and over,D3. RACE.Total population,D3. RACE.One race,D3. RACE.White alone,D3. RACE.Black or African American,D3. RACE.American Indian and Alaska Native,D3. RACE.Asian,D3. RACE.Native Hawaiian and Other Pacific Islander,D3. RACE.Some other race,D3. RACE.Two or more races,D3. RACE.White (alone or in combination),D3. RACE.Black (alone or in combination),D3. RACE.American Indian (alone or in combination),D3. RACE.Asian (alone or in combination),D3. RACE.Native Hawaiian (alone or in combination),D3. RACE.Some other race (alone or in combination),D4. HISPANIC OR LATINO (ANY RACE).Total population,D4. HISPANIC OR LATINO (ANY RACE).Hispanic or Latino of any race,D4. HISPANIC OR LATINO (ANY RACE).Not Hispanic or Latino,D4. HISPANIC OR LATINO (ANY RACE).White alone,D4. HISPANIC OR LATINO (ANY RACE).Black or African American alone,D4. HISPANIC OR LATINO (ANY RACE).American Indian and Alaska Native alone,D4. HISPANIC OR LATINO (ANY RACE).Asian alone,D4. HISPANIC OR LATINO (ANY RACE).Native Hawaiian and Other Pacific Islander alone
0,60620,"68,096","3,563","4,199","4,196","4,552","4,558","8,906","7,741","8,848","5,356","4,335","5,860","4,364","1,618",40.8,-,"56,138","14,684","53,412","50,565","47,028","14,307","11,842","68,096","30,001","22,571","4,044","38,095","30,841","7,798","68,096","67,536","1,129","65,650",53,272,28,404,560,"1,334","66,170",285,340,28,533,"68,096",911,"67,185",755,"65,542",44,272,28
0,60621,"29,042","2,504","2,266","1,836","1,893","2,260","4,194","2,899","3,463","1,927","1,872","2,102","1,234",592,34.0,-,"22,436","7,810","21,232","20,170","18,283","4,885","3,928","29,042","13,184","9,377","1,542","15,858","11,855","2,386","29,042","28,915",748,"27,522",80,76,-,489,127,801,"27,640",137,82,-,509,"29,042","1,061","27,981",320,"27,378",43,76,-
0,60622,"52,793","3,540","2,005","1,500","1,603","3,320","20,543","9,458","4,541","1,709","1,455","1,819",860,440,31.7,-,"45,748","8,055","44,738","43,871","40,825","4,042","3,119","52,793","27,216","23,090","1,553","25,577","21,648","1,566","52,793","50,740","41,414","3,553",41,"2,405",-,"3,327","2,053","43,079","4,294",227,"3,358",106,"3,890","52,793","11,579","41,214","34,144","3,230",32,"2,253",-
0,60623,"85,979","6,801","7,627","7,413","7,273","6,636","13,065","11,435","9,638","4,420","3,866","4,683","2,406",716,30.3,-,"64,138","26,387","59,592","55,667","50,229","9,852","7,805","85,979","41,947","28,437","3,296","44,032","31,155","4,509","85,979","84,902","33,003","26,854",358,76,14,"24,597","1,077","33,821","27,439",682,259,30,"24,944","85,979","56,864","29,115","2,508","26,098",104,76,-
0,60624,"36,158","3,276","3,139","2,895","2,693","2,935","4,924","4,705","4,113","2,032","1,524","2,089","1,371",462,30.7,-,"26,848","11,024","25,134","23,500","21,220","4,636","3,922","36,158","16,906","11,297","1,356","19,252","13,837","2,566","36,158","35,755","1,336","32,849",14,113,29,"1,414",403,"1,557","33,235",166,140,63,"1,465","36,158","1,915","34,243",989,"32,677",14,113,29
0,60625,"79,243","5,981","4,264","3,588","3,952","5,325","17,704","13,711","9,239","4,116","3,788","4,177","2,254","1,144",34.2,-,"65,410","15,820","63,423","60,407","56,133","9,671","7,575","79,243","39,692","31,419","3,334","39,551","32,004","4,241","79,243","74,981","51,248","3,946",105,"10,509",-,"9,173","4,262","54,692","5,491",564,"12,744",210,"10,228","79,243","25,978","53,265","36,086","3,735",28,"10,215",-
0,60626,"49,730","2,553","2,688","2,077","2,937","5,056","10,363","7,519","6,346","2,713","2,447","3,024","1,295",712,34.0,-,"42,412","8,302","41,428","38,230","34,419","6,468","5,031","49,730","24,582","20,591","2,065","25,148","20,837","2,966","49,730","48,014","29,438","12,567",51,"2,927",6,"3,025","1,716","30,840","13,322",461,"3,684",115,"3,305","49,730","10,252","39,478","22,444","12,304",14,"2,919",6
0,60628,"66,724","4,153","4,124","4,454","4,461","5,226","8,465","7,414","8,763","4,764","3,628","6,177","3,891","1,204",38.8,-,"53,993","15,513","51,211","48,544","44,306","13,241","11,272","66,724","30,816","23,223","4,451","35,908","27,988","6,821","66,724","66,118","2,937","62,552",46,123,11,449,606,"3,354","63,110",326,230,25,554,"66,724","2,292","64,432","1,281","62,192",35,123,-
0,60629,"111,850","8,884","8,523","9,107","9,440","8,553","17,686","15,688","12,455","5,530","4,857","7,367","2,801",959,31.2,-,"85,336","32,380","79,470","74,132","67,343","13,891","11,127","111,850","54,815","39,108","4,968","57,035","40,362","6,159","111,850","109,654","47,029","22,078",309,491,10,"39,737","2,196","48,280","23,214","1,053",657,225,"40,874","111,850","79,432","32,418","9,203","21,865",31,404,-
0,60630,"57,344","3,527","3,320","3,508","2,575","2,850","8,100","8,219","8,044","4,749","3,714","4,714","2,620","1,404",40.2,-,"46,989","11,913","45,431","44,050","41,564","10,990","8,738","57,344","27,889","21,870","3,484","29,455","23,561","5,254","57,344","54,376","40,992",927,177,"6,555",-,"5,725","2,968","43,541","1,960",583,"7,640",52,"6,593","57,344","16,007","41,337","32,184",826,127,"6,415",-
0,60631,"29,529","1,875","1,744","1,686","1,049","1,073","4,133","4,133","4,202","2,133","2,032","2,503","1,753","1,213",42.6,-,"24,224","5,985","23,544","23,042","22,102","6,702","5,469","29,529","14,264","11,066","2,287","15,265","12,478","3,182","29,529","28,647","26,717",445,30,866,-,589,882,"27,516",608,78,"1,411",38,770,"29,529","3,152","26,377","24,253",445,15,866,-
0,60632,"91,039","7,048","7,702","7,480","7,386","6,937","14,234","13,174","10,273","4,170","3,933","5,332","2,306","1,064",30.9,-,"68,809","26,881","64,158","60,112","54,486","10,878","8,702","91,039","46,372","32,509","4,187","44,667","31,649","4,515","91,039","88,978","47,114","1,690","1,141","5,171",17,"33,845","2,061","48,821","2,405","1,812","5,405",17,"34,929","91,039","76,434","14,605","7,996","1,005",45,"5,143",-
0,60633,"12,871",890,600,825,"1,031",842,"1,721","1,582","1,948","1,015",741,810,694,172,38.9,-,"10,556","2,827","10,044","9,428","8,683","2,051","1,676","12,871","6,786","5,093",718,"6,085","4,951",958,"12,871","12,770","9,137","2,988",5,37,-,603,101,"9,187","3,043",27,57,-,658,"12,871","5,790","7,081","4,048","2,987",-,-,-
0,60634,"75,995","5,026","4,482","4,277","4,828","3,919","11,154","10,382","10,579","5,426","4,505","6,830","3,224","1,363",39.1,-,"62,210","16,581","59,414","56,570","53,463","14,008","11,417","75,995","36,934","28,885","4,993","39,061","30,529","6,424","75,995","74,543","59,649","1,654",337,"4,170",45,"8,688","1,452","60,691","2,117",523,"4,620",52,"9,485","75,995","29,065","46,930","41,060","1,337",117,"4,042",-
0,60636,"32,203","1,964","1,905","2,405","2,106","2,015","3,960","3,753","4,111","2,260","1,530","3,483","2,073",638,40.0,-,"25,929","7,442","24,761","23,454","21,808","7,167","6,194","32,203","15,225","11,618","2,545","16,978","13,143","3,649","32,203","31,708","1,276","28,954",23,13,-,"1,442",495,"1,571","29,413",191,28,33,"1,536","32,203","2,472","29,731",338,"28,931",23,13,-
0,60637,"47,454","3,182","3,084","3,211","5,444","4,590","6,999","5,240","4,842","2,751","2,648","3,186","1,523",754,30.7,-,"37,977","11,552","35,902","31,151","27,943","6,973","5,463","47,454","20,877","14,912","2,183","26,577","20,990","3,280","47,454","46,531","7,680","36,163",219,"2,129",-,340,923,"8,376","36,745",478,"2,325",16,470,"47,454","1,341","46,113","6,858","35,951",201,"2,129",-
0,60638,"58,797","4,023","3,885","4,325","3,453","2,920","8,271","8,505","7,774","3,881","3,521","4,642","2,434","1,163",37.7,-,"46,564","14,300","44,497","42,695","40,191","10,254","8,239","58,797","29,033","22,112","3,357","29,764","22,385","4,882","58,797","56,704","42,585","1,877",365,347,-,"11,530","2,093","44,576","2,349",656,558,75,"12,924","58,797","30,440","28,357","25,612","1,734",50,317,-
0,60639,"90,517","6,633","7,268","6,747","6,589","7,233","13,191","13,634","11,072","5,521","4,492","5,233","2,220",684,33.1,-,"69,869","24,573","65,944","61,643","56,047","10,640","8,137","90,517","45,009","32,668","3,602","45,508","33,276","4,535","90,517","88,144","39,163","12,547",391,"1,493",39,"34,511","2,373","41,149","13,599",750,"1,672",86,"35,728","90,517","70,538","19,979","6,104","11,687",105,"1,377",19
0,60640,"69,715","3,256","2,871","2,312","1,721","4,535","16,894","11,860","9,787","4,142","3,350","4,784","2,768","1,435",37.3,-,"61,276","9,545","60,170","58,979","55,020","10,959","8,987","69,715","35,614","30,696","3,631","34,101","29,474","5,356","69,715","67,452","44,809","11,825",347,"7,688",23,"2,760","2,263","46,813","12,605",920,"8,800",106,"2,981","69,715","9,939","59,776","38,554","11,564",179,"7,578",-
0,60641,"71,023","4,627","4,325","4,270","4,194","4,336","12,472","10,315","9,431","4,742","4,406","4,540","2,382",983,35.9,-,"57,801","15,849","55,174","52,713","49,271","10,205","7,905","71,023","34,841","26,535","3,265","36,182","28,639","4,640","71,023","67,955","48,458","1,710",247,"3,293",45,"14,202","3,068","50,999","2,771",790,"4,431",147,"15,335","71,023","38,350","32,673","26,008","1,353",56,"3,215",35
0,60642,"20,201",999,624,495,392,"1,344","8,890","2,931","1,799",761,644,780,516,26,31.2,-,"18,083","2,331","17,870","17,582","16,347","1,672","1,322","20,201","10,109","8,851",620,"10,092","9,019",702,"20,201","19,370","14,545","2,088",20,"1,450",-,"1,267",831,"15,332","2,332",169,"1,831",-,"1,442","20,201","4,074","16,127","12,126","2,045",-,"1,410",-
0,60643,"49,870","3,134","2,175","3,428","3,385","3,277","4,672","5,990","7,286","4,044","3,326","4,759","3,163","1,231",43.5,-,"41,133","11,082","38,788","36,905","34,471","11,134","9,153","49,870","22,638","17,617","3,277","27,232","21,171","5,876","49,870","48,499","11,092","36,669",72,181,9,476,"1,371","11,841","37,822",578,275,24,811,"49,870","1,649","48,221","10,138","36,573",28,181,9
0,60644,"47,712","3,623","3,911","3,048","3,070","4,065","6,786","5,505","5,739","3,149","2,615","3,525","2,070",606,33.3,-,"37,130","12,336","35,376","33,230","29,995","7,621","6,201","47,712","22,043","15,228","2,258","25,669","20,148","3,943","47,712","47,169","2,277","42,915",32,114,63,"1,768",543,"2,648","43,369",111,132,81,"1,921","47,712","3,068","44,644","1,392","42,711",19,90,20
0,60645,"47,732","4,329","3,379","3,050","3,117","2,315","7,274","6,575","5,996","2,206","2,927","3,726","1,931",907,35.6,-,"36,974","12,906","34,826","33,307","31,542","8,357","6,564","47,732","23,740","17,161","2,845","23,992","17,665","3,719","47,732","45,763","27,158","8,167",239,"7,803",-,"2,396","1,969","28,860","8,733",487,"9,045",45,"2,608","47,732","8,127","39,605","21,481","8,136",119,"7,766",-
0,60646,"27,987","1,802","1,683","1,643","1,359","1,123","3,581","3,387","4,496","1,634","1,547","2,833","1,988",911,43.7,-,"22,859","6,000","21,987","21,239","20,377","6,520","5,732","27,987","13,222","10,348","2,202","14,765","11,639","3,530","27,987","27,337","23,303",305,7,"2,897",-,825,650,"23,812",440,71,"3,343",34,963,"27,987","3,971","24,016","20,315",296,7,"2,890",-
0,60647,"87,509","5,924","4,063","3,851","3,916","6,794","26,399","14,330","9,352","3,773","2,883","4,016","1,709",499,31.8,-,"73,671","16,298","71,211","69,068","62,961","7,836","6,224","87,509","44,327","35,749","2,752","43,182","35,462","3,472","87,509","84,161","67,153","5,729",303,"2,780",31,"8,165","3,348","70,093","7,140",797,"3,984",120,"9,002","87,509","39,226","48,283","38,809","4,758",130,"2,588",21
0,60649,"46,024","3,215","2,510","3,070","2,551","3,273","6,465","6,230","5,826","2,931","3,383","3,791","1,977",802,37.7,-,"37,229","10,493","35,531","33,987","31,405","8,342","6,570","46,024","19,172","14,173","2,367","26,852","21,358","4,203","46,024","45,356","1,863","42,755",108,192,-,438,668,"2,308","43,404",312,261,19,497,"46,024","1,183","44,841","1,315","42,598",108,181,-
0,60651,"63,218","4,780","4,996","4,232","4,815","5,255","9,393","8,155","7,625","3,485","3,262","4,438","2,229",553,33.0,-,"49,210","17,329","45,889","43,444","39,140","9,245","7,220","63,218","29,134","20,467","2,847","34,084","25,422","4,373","63,218","61,478","10,554","32,913",168,306,-,"17,537","1,740","11,544","34,029",651,596,27,"18,366","63,218","26,860","36,358","2,623","32,370",67,306,-
0,60652,"43,907","2,769","3,337","3,798","3,066","3,463","5,141","5,940","6,179","3,105","2,369","2,977","1,152",611,35.7,-,"34,003","11,679","32,228","30,557","27,474","5,932","4,740","43,907","20,784","15,008","2,216","23,123","17,220","2,524","43,907","42,553","11,948","20,699",86,394,14,"9,412","1,354","12,807","21,572",496,659,24,"10,080","43,907","17,479","26,428","4,472","20,590",24,373,-
0,60653,"31,972","2,632","2,382","2,608","1,975","1,811","4,537","4,566","3,686","1,883","1,770","2,297","1,280",545,35.1,-,"24,350","8,912","23,060","22,037","20,564","5,236","4,122","31,972","13,703","9,263","1,611","18,269","13,797","2,511","31,972","31,392","1,670","29,095",94,427,-,106,580,"2,052","29,491",248,685,18,153,"31,972",689,"31,283","1,374","28,876",51,427,-
0,60654,"19,135","1,164",309,114,81,"1,163","7,863","3,322","2,373",865,754,802,293,32,33.1,-,"17,548","1,611","17,524","17,467","16,304","1,608","1,127","19,135","9,754","8,875",596,"9,381","8,649",531,"19,135","18,525","14,867","1,041",53,"2,407",-,157,610,"15,414","1,139",97,"2,886",17,203,"19,135",997,"18,138","14,124","1,028",-,"2,388",-
0,60655,"28,804","2,026","1,871","1,967","2,010","1,520","3,474","4,097","3,831","2,222","2,055","2,218",988,525,38.7,-,"22,940","7,015","21,789","20,534","19,410","5,019","3,731","28,804","13,876","10,538","1,785","14,928","11,251","1,946","28,804","28,523","25,773","1,976",-,421,-,353,281,"26,028","2,077",78,491,65,358,"28,804","2,390","26,414","23,795","1,913",-,421,-
0,60656,"27,579","1,697","1,277","1,299",946,"1,207","4,715","4,246","3,602","2,010","1,943","2,448","1,546",643,40.5,-,"23,306","4,947","22,632","22,154","21,153","5,812","4,637","27,579","13,992","11,327","1,865","13,587","11,305","2,772","27,579","26,660","23,178",343,14,"2,042",11,"1,072",919,"24,041",398,57,"2,642",67,"1,309","27,579","3,382","24,197","21,053",325,-,"2,013",11
0,60657,"70,052","3,808","2,051","1,967",907,"8,056","25,852","10,200","6,672","2,555","2,366","3,323","1,644",651,31.2,-,"62,226","8,438","61,614","60,926","53,263","7,036","5,618","70,052","35,414","30,888","2,747","34,638","30,726","2,871","70,052","67,828","60,371","1,828",82,"4,889",37,621,"2,224","62,338","2,568",361,"6,192",145,849,"70,052","4,901","65,151","56,392","1,771",57,"4,832",37
0,60659,"41,068","2,847","2,945","2,914","2,327","3,066","6,661","5,647","4,892","3,039","2,127","2,875","1,174",554,34.7,-,"32,362","10,154","30,914","29,574","26,969","5,920","4,603","41,068","21,031","15,628","2,132","20,037","15,286","2,471","41,068","39,157","22,066","4,153",321,"10,926",18,"1,673","1,911","23,584","4,687",409,"12,347",27,"2,057","41,068","7,880","33,188","16,363","4,107",181,"10,916",-
0,60660,"43,242","1,891","1,390","1,058","2,469","3,289","10,197","6,311","5,783","2,513","2,600","3,623","1,379",739,36.7,-,"38,903","5,045","38,197","35,682","33,145","7,418","5,741","43,242","21,537","18,691","2,322","21,705","19,506","3,419","43,242","41,854","28,338","6,206",127,"5,636",7,"1,540","1,388","29,555","6,673",333,"6,239",68,"1,804","43,242","7,728","35,514","22,313","6,131",96,"5,573",7
0,60661,"9,926",447,97,53,160,"1,032","4,584","2,121",739,301,175,206,11,-,30.8,-,"9,329",683,"9,243","9,110","8,137",253,217,"9,926","5,109","4,725",95,"4,817","4,518",122,"9,926","9,612","5,687",357,-,"3,553",-,15,314,"5,952",438,55,"3,719",13,63,"9,926",640,"9,286","5,091",357,-,"3,553",-
0,60706,"23,301","1,197","1,285","1,053","1,127","1,191","2,693","3,107","2,776","1,723","1,806","2,445","1,804","1,094",45.0,-,"19,766","4,292","19,009","18,423","17,448","6,374","5,343","23,301","11,124","8,950","2,230","12,177","10,059","3,113","23,301","23,026","20,597",189,17,"1,796",12,415,275,"20,840",230,65,"1,831",12,598,"23,301","2,498","20,803","18,733",146,17,"1,796",12
0,60707,"43,019","2,292","2,963","2,375","2,586","2,922","5,680","5,857","5,959","2,979","2,661","3,833","2,097",815,39.6,-,"35,389","9,285","33,734","32,102","29,881","8,281","6,745","43,019","20,752","15,868","2,904","22,267","17,866","3,841","43,019","41,684","31,223","3,457",212,"1,683",-,"5,109","1,335","32,323","3,814",561,"2,103",16,"5,725","43,019","16,505","26,514","20,677","3,367",142,"1,683",-
0,60712,"12,539",525,866,852,632,411,"1,309","1,326","1,559",981,"1,001","1,460",833,784,47.3,-,"10,296","2,663","9,876","9,568","9,253","3,647","3,077","12,539","6,097","4,618","1,398","6,442","5,258","1,679","12,539","11,884","7,525",322,18,"3,880",-,139,655,"8,174",340,84,"4,405",-,203,"12,539",964,"11,575","6,807",322,18,"3,880",-
0,60714,"29,743","1,594","1,227","1,222","1,399","1,437","3,724","3,513","3,815","2,077","2,091","3,222","2,400","2,022",47.7,-,"25,700","4,865","24,878","24,111","22,864","8,730","7,644","29,743","14,246","11,624","2,901","15,497","13,254","4,743","29,743","29,082","21,904",944,27,"5,548",24,635,661,"22,349","1,031",96,"6,072",134,722,"29,743","3,337","26,406","19,193",826,12,"5,548",-
0,60803,"22,390","1,347","1,674","1,552","1,475","1,393","3,316","2,865","2,620","1,720","1,178","2,054",833,363,36.2,-,"17,817","5,476","16,914","16,115","14,949","4,130","3,250","22,390","11,245","8,311","1,581","11,145","8,603","1,669","22,390","21,783","15,359","4,587",27,217,-,"1,593",607,"15,813","4,769",159,318,51,"1,894","22,390","5,072","17,318","12,358","4,429",25,217,-
0,60804,"83,147","5,809","7,223","7,657","6,583","7,463","13,241","11,412","10,006","4,078","3,191","3,886","1,799",799,30.0,-,"62,458","24,791","58,356","54,010","48,412","8,116","6,484","83,147","41,769","29,331","2,723","41,378","29,025","3,761","83,147","82,078","31,128","3,104",419,498,13,"46,916","1,069","31,994","3,201",613,583,43,"47,835","83,147","74,180","8,967","5,667","2,548",65,463,-
0,60805,"19,666","1,073","1,201","1,545","1,466","1,102","2,435","2,425","3,086","1,528","1,228","1,454",634,489,40.1,-,"15,847","4,753","14,913","14,165","13,279","3,183","2,577","19,666","9,031","6,611",992,"10,635","8,302","1,585","19,666","19,299","13,614","4,908",-,145,-,632,367,"13,974","5,095",90,268,-,722,"19,666","2,536","17,130","11,775","4,861",-,145,-
0,60827,"28,577","2,591","2,159","2,252","2,039","2,093","4,030","3,565","3,507","1,872","1,706","1,934",655,174,32.7,-,"21,575","8,345","20,232","19,116","17,443","3,730","2,763","28,577","12,911","8,503","1,189","15,666","11,729","1,574","28,577","27,998","1,445","26,242",26,46,-,239,579,"1,961","26,627",243,63,-,290,"28,577","1,222","27,355",760,"26,109",26,46,-
0,60901,"35,509","2,162","2,333","2,615","2,258","2,596","4,633","4,667","3,911","2,529","2,270","3,149","1,420",966,36.9,-,"28,399","8,536","26,973","25,743","23,545","6,853","5,535","35,509","17,115","12,972","2,420","18,394","14,001","3,115","35,509","34,884","22,375","10,964",132,308,-,"1,105",625,"22,930","11,367",299,410,-,"1,215","35,509","4,753","30,756","18,880","10,949",127,308,-
0,60911,"1,308",41,72,117,71,91,154,148,197,87,94,144,75,17,43.6,-,"1,078",292,"1,016","1,002",916,295,236,"1,308",673,494,103,635,522,133,"1,308","1,304","1,267",24,-,-,-,13,4,"1,271",28,4,-,-,13,"1,308",27,"1,281","1,251",24,-,-,-
0,60912,521,23,21,26,42,10,67,40,84,29,49,97,30,3,49.5,-,451,97,424,409,399,141,130,521,280,209,55,241,215,75,521,521,487,20,2,1,-,11,-,487,20,2,1,-,11,521,12,509,486,20,2,1,-
0,60914,"29,969","1,891","1,829","1,973","3,169","2,695","3,711","3,365","3,870","1,920","1,598","2,241","1,342",365,34.4,-,"24,276","6,878","23,091","20,461","18,412","4,943","3,948","29,969","13,951","10,503","1,542","16,018","12,588","2,406","29,969","29,311","25,869","2,596",-,507,17,322,658,"26,505","3,071",58,641,31,350,"29,969","2,240","27,729","24,080","2,508",-,507,-
0,60915,"10,121",876,876,522,570,786,"1,686",906,"1,123",586,574,820,581,215,33.5,-,"7,847","2,573","7,548","7,217","6,491","1,928","1,616","10,121","4,997","3,501",643,"5,124","4,047",973,"10,121","10,065","9,135",448,12,54,-,416,56,"9,177",481,12,68,14,425,"10,121","1,356","8,765","8,269",420,-,54,-
0,60919,481,13,30,19,40,18,49,60,84,16,48,62,30,12,48.2,-,419,88,393,377,361,130,104,481,246,191,46,235,202,58,481,481,479,-,2,-,-,-,-,479,-,2,-,-,-,481,15,466,464,-,2,-,-
0,60922,"2,389",147,169,193,190,161,323,282,386,119,136,165,47,71,35.5,-,"1,880",669,"1,720","1,656","1,529",357,283,"2,389","1,263",896,152,"1,126",824,131,"2,389","2,339","2,176",41,-,-,-,122,50,"2,226",79,-,7,-,127,"2,389",247,"2,142","2,065",41,-,-,-
0,60927,"2,106",107,131,136,119,156,157,245,272,140,180,166,214,83,45.0,-,"1,732",449,"1,657","1,571","1,457",538,463,"2,106","1,045",809,188,"1,061",848,275,"2,106","2,066","2,053",-,-,13,-,-,40,"2,093",18,22,13,-,-,"2,106",17,"2,089","2,036",-,-,13,-
0,60928,775,33,47,69,49,59,89,99,88,48,38,93,45,18,39.8,-,626,186,589,573,518,176,156,775,345,251,65,430,338,91,775,764,763,-,-,1,-,-,11,774,6,5,1,-,-,775,11,764,752,-,-,1,-
0,60950,"11,803",423,756,881,776,817,"1,113","1,318","2,047",758,565,"1,263",608,478,43.8,-,"9,743","2,597","9,206","8,778","8,150","2,631","2,349","11,803","6,079","4,847","1,227","5,724","4,359","1,122","11,803","11,655","11,202",254,-,147,-,52,148,"11,350",354,-,195,-,52,"11,803",744,"11,059","10,533",237,-,147,-
0,60954,"5,846",288,279,384,443,388,577,707,743,572,420,566,349,130,43.0,-,"4,895","1,321","4,525","4,325","4,064","1,359","1,045","5,846","3,289","2,494",549,"2,557","2,031",496,"5,846","5,575","4,933",339,-,7,-,296,271,"5,204",478,59,17,-,398,"5,846",839,"5,007","4,492",339,-,7,-
0,60955,"1,614",75,115,111,129,82,168,191,216,112,126,180,98,11,41.6,-,"1,313",388,"1,226","1,163","1,102",365,289,"1,614",840,653,137,774,573,152,"1,614","1,599","1,307",26,-,2,-,264,15,"1,322",37,-,6,-,264,"1,614",474,"1,140","1,107",24,-,2,-
0,60958,"1,784",79,161,118,138,99,196,173,184,176,67,251,62,80,39.7,-,"1,426",444,"1,340","1,283","1,189",415,393,"1,784",866,647,196,918,693,197,"1,784","1,756",324,"1,415",-,4,-,13,28,352,"1,443",-,4,-,13,"1,784",179,"1,605",163,"1,410",-,4,-
0,60964,"5,070",270,294,305,408,386,429,644,736,332,362,527,295,82,41.2,-,"4,201","1,157","3,913","3,711","3,407","1,087",904,"5,070","2,607","1,961",426,"2,463","1,952",478,"5,070","4,935","4,216",603,14,20,-,82,135,"4,350",667,28,83,-,112,"5,070",549,"4,521","3,770",603,14,20,-
0,60970,"6,948",347,355,329,393,420,679,791,825,603,601,733,612,260,47.1,-,"5,917","1,268","5,680","5,470","5,104","2,027","1,605","6,948","3,169","2,652",713,"3,779","3,028",892,"6,948","6,877","6,491",55,-,26,-,305,71,"6,538",55,37,50,24,315,"6,948",485,"6,463","6,311",55,-,26,-
0,61008,"34,292","1,756","2,322","2,842","2,832","2,143","3,684","4,406","4,955","2,179","1,932","3,169","1,624",448,38.5,-,"27,372","8,564","25,728","24,132","22,397","6,378","5,241","34,292","16,669","12,451","2,239","17,623","13,277","3,002","34,292","33,299","29,129",605,26,351,-,"3,188",993,"29,978","1,034",368,590,100,"3,375","34,292","9,254","25,038","23,404",499,-,351,-
0,61010,"7,805",426,461,708,549,495,889,"1,053","1,186",643,399,631,244,121,38.1,-,"6,210","1,974","5,831","5,583","5,166","1,263",996,"7,805","3,736","2,769",422,"4,069","3,062",574,"7,805","7,647","7,469",50,-,61,10,57,158,"7,627",190,8,71,10,57,"7,805",393,"7,412","7,125",50,-,61,-
0,61012,"2,432",157,160,185,218,157,318,367,381,136,159,109,57,28,36.1,-,"1,930",653,"1,779","1,690","1,555",264,194,"2,432","1,319",930,111,"1,113",849,83,"2,432","2,389","2,243",3,-,-,-,143,43,"2,286",15,26,-,-,148,"2,432",642,"1,790","1,756",3,-,-,-
0,61016,"4,962",260,256,234,241,118,429,520,758,519,505,698,307,117,51.6,-,"4,212",900,"4,062","3,958","3,853","1,370","1,122","4,962","2,528","1,998",585,"2,434","2,064",537,"4,962","4,817","4,439",200,70,108,-,-,145,"4,554",242,105,182,4,20,"4,962",225,"4,737","4,234",200,70,108,-
0,61021,"23,031","1,256","1,386",968,"1,129","1,398","2,891","3,072","3,330","1,859","1,668","2,367","1,218",489,43.2,-,"19,421","4,278","18,753","17,964","16,894","5,177","4,074","23,031","12,648","10,406","1,879","10,383","8,347","2,195","23,031","22,531","20,444","1,620",68,133,47,219,500,"20,917","1,838",99,280,51,358,"23,031","1,521","21,510","19,281","1,608",68,133,47
0,61032,"29,896","1,819","2,234","1,440","1,497","2,023","2,922","3,103","3,788","2,139","2,337","3,257","2,193","1,144",44.8,-,"24,403","6,454","23,442","22,503","20,883","8,114","6,594","29,896","13,985","10,807","2,714","15,911","12,635","3,880","29,896","28,784","23,923","4,363",30,316,-,152,"1,112","25,027","5,164",248,378,42,173,"29,896","1,410","28,486","22,772","4,363",30,316,-
0,61054,"3,674",236,218,198,225,216,450,287,428,415,216,308,234,243,45.2,-,"3,022",763,"2,911","2,754","2,581",901,785,"3,674","1,707","1,328",314,"1,967","1,583",471,"3,674","3,623","3,601",-,-,-,-,22,51,"3,652",35,-,16,-,22,"3,674",82,"3,592","3,541",-,-,-,-
0,61061,"6,382",380,219,306,276,218,558,831,760,578,546,931,484,295,51.1,-,"5,477","1,079","5,303","5,125","4,983","2,085","1,710","6,382","3,117","2,613",732,"3,265","2,690",978,"6,382","6,294","6,234",12,16,7,11,14,88,"6,322",90,26,7,11,14,"6,382",276,"6,106","5,972",12,16,7,11
0,61064,"3,640",152,176,281,249,211,385,417,508,247,252,496,204,62,44.1,-,"3,031",787,"2,853","2,747","2,571",910,762,"3,640","1,902","1,485",372,"1,738","1,368",390,"3,640","3,620","3,515",27,10,32,-,36,20,"3,535",27,27,32,-,39,"3,640",125,"3,515","3,456",27,-,32,-
0,61065,"10,360",872,614,933,846,733,"1,216","1,507","1,259",686,512,776,316,90,34.8,-,"7,941","3,012","7,348","6,934","6,362","1,419","1,182","10,360","5,407","3,843",623,"4,953","3,505",559,"10,360","10,112","9,398",553,39,57,-,65,248,"9,637",562,252,83,9,65,"10,360","1,052","9,308","8,567",553,39,57,-
