,zipcode,H1. HOUSING OCCUPANCY AND TENURE.Total housing units,H1. HOUSING OCCUPANCY AND TENURE.Occupied housing units,H1. HOUSING OCCUPANCY AND TENURE.Owner-occupied,H1. HOUSING OCCUPANCY AND TENURE.Renter-occupied,H1. HOUSING OCCUPANCY AND TENURE.Average household size of owner-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Average household size of renter-occupied unit,H1. HOUSING OCCUPANCY AND TENURE.Vacant housing units,H1. HOUSING OCCUPANCY AND TENURE.For sale,H1. HOUSING OCCUPANCY AND TENURE.For rent,"H1. HOUSING OCCUPANCY AND TENURE.For seasonal, recreational, or occasional use",H1. HOUSING OCCUPANCY AND TENURE.Total owner units,H1. HOUSING OCCUPANCY AND TENURE.Homeowner vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.Total rental units,H1. HOUSING OCCUPANCY AND TENURE.Rental vacancy rate,H1. HOUSING OCCUPANCY AND TENURE.People living in owned homes,H1. HOUSING OCCUPANCY AND TENURE.People living in rental homes,H2. UNITS IN STRUCTURE.Total housing units,H2. UNITS IN STRUCTURE.Single-family units,"H2. UNITS IN STRUCTURE.Single unit, detached","H2. UNITS IN STRUCTURE.Single unit, attached",H2. UNITS IN STRUCTURE.Duplexes,H2. UNITS IN STRUCTURE.3 or 4 units,H2. UNITS IN STRUCTURE.5 to 9 units,H2. UNITS IN STRUCTURE.10 to 19 units,H2. UNITS IN STRUCTURE.20 or more units,H2. UNITS IN STRUCTURE.Mobile home,"H2. UNITS IN STRUCTURE.Boat, RV, van, etc.",H2. UNITS IN STRUCTURE.Mobile homes per 1000 HUs,H3. YEAR STRUCTURE BUILT.Total housing units,H3. YEAR STRUCTURE BUILT.Built 2010 or later,H3. YEAR STRUCTURE BUILT.Built 2000 to 2009,H3. YEAR STRUCTURE BUILT.Built 1990 to 1999,H3. YEAR STRUCTURE BUILT.Built 1980 to 1989,H3. YEAR STRUCTURE BUILT.Built 1970 to 1979,H3. YEAR STRUCTURE BUILT.Built 1960 to 1969,H3. YEAR STRUCTURE BUILT.Built 1950 to 1959,H3. YEAR STRUCTURE BUILT.Built 1940 to 1949,H3. YEAR STRUCTURE BUILT.Built 1939 or earlier,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Occupied housing units,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2010 or later,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 2000 to 2009,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1990 to 1999,H4. YEAR HOUSEHOLDER MOVED INTO UNIT.Moved in 1989 or earlier,H5. VEHICLES AVAILABLE.Occupied housing units,H5. VEHICLES AVAILABLE.No vehicles available,H5. VEHICLES AVAILABLE.1 vehicle available,H5. VEHICLES AVAILABLE.2 vehicles available,H5. VEHICLES AVAILABLE.3 or more vehicles available,H6. HOUSE HEATING FUEL.Occupied housing units,H6. HOUSE HEATING FUEL.Utility gas,"H6. HOUSE HEATING FUEL.Bottled, tank, or LP gas",H6. HOUSE HEATING FUEL.Electricity,"H6. HOUSE HEATING FUEL.Fuel oil, kerosene, etc.",H6. HOUSE HEATING FUEL.Coal or coke,H6. HOUSE HEATING FUEL.Wood,H6. HOUSE HEATING FUEL.Solar energy,H6. HOUSE HEATING FUEL.Other fuel,H6. HOUSE HEATING FUEL.No fuel used,H7. SELECTED CHARACTERISTICS.Occupied housing units,H7. SELECTED CHARACTERISTICS.Lacking complete plumbing facilities,H7. SELECTED CHARACTERISTICS.Lacking complete kitchen facilities,H7. SELECTED CHARACTERISTICS.No telephone service available,H8. OCCUPANTS PER ROOM.Occupied housing units,H8. OCCUPANTS PER ROOM.1.00 or less,H8. OCCUPANTS PER ROOM.1.01 to 1.50,H8. OCCUPANTS PER ROOM.1.51 or more,H9. HOME VALUES.Owner-occupied units,"H9. HOME VALUES.Less than $50,000","H9. HOME VALUES.$50,000 to $99,999","H9. HOME VALUES.$100,000 to $149,999","H9. HOME VALUES.$150,000 to $199,999","H9. HOME VALUES.$200,000 to $299,999","H9. HOME VALUES.$300,000 to $499,999","H9. HOME VALUES.$500,000 to $999,999","H9. HOME VALUES.$1,000,000 or more","H9. HOME VALUES.$2,000,000 or more",H9. HOME VALUES.Median home value,H9. HOME VALUES.Average home value,H10. SELECTED MONTHLY OWNER COSTS.Owner-occupied units,H10. SELECTED MONTHLY OWNER COSTS.Housing units with a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H10. SELECTED MONTHLY OWNER COSTS.Housing units without a mortgage,H10. SELECTED MONTHLY OWNER COSTS.Nonmortgage owner costs 30% or more of HH income,H10. SELECTED MONTHLY OWNER COSTS.Median owner costs,H11. GROSS RENT.Renter-occupied units,H11. GROSS RENT.Paying cash rent,H11. GROSS RENT.Paying no cash rent,H11. GROSS RENT.Median rent,H11. GROSS RENT.Average gross rent,H11. GROSS RENT.Gross rent 30% or more of HH income,H11. GROSS RENT.Gross rent of $750 or more
0,60706,"9,545","8,869","6,822","2,047",2.66,2.31,676,29,85,19,"6,851",0.4,"2,132",4.0,"18,138","4,727","9,545","6,395","6,240",155,292,425,723,296,"1,396",18,-,2,"9,545",73,836,801,500,"1,015","1,728","3,185",697,710,"8,869","3,081","2,049","1,527","2,212","8,869",951,"3,431","3,202","1,285","8,869","8,044",35,675,-,25,-,-,39,51,"8,869",36,22,189,"8,869","8,659",125,85,"6,822",119,137,109,716,"3,138","2,294",296,13,-,"$275,600","$279,398","6,822","3,584","1,449","$1,898","3,238",758,$670,"2,047","2,014",33,$995,"$1,125","1,062","1,782"
0,60707,"16,884","15,626","10,312","5,314",2.94,2.35,"1,258",167,153,118,"10,479",1.6,"5,467",2.8,"30,305","12,496","16,884","9,189","8,930",259,"1,596","1,703","1,737",604,"2,055",-,-,-,"16,884",125,945,847,402,"1,449","2,291","2,934","3,095","4,796","15,626","6,202","4,302","2,689","2,433","15,626","1,589","6,624","5,158","2,255","15,626","13,463",201,"1,868",-,-,-,-,52,42,"15,626",14,110,883,"15,626","15,175",285,166,"10,312",400,587,717,"1,594","3,707","2,933",360,12,2,"$248,400","$242,872","10,312","7,063","2,723","$1,832","3,249",931,$729,"5,314","5,176",138,"$1,012","$1,088","3,333","4,027"
0,60712,"4,543","4,260","3,612",648,2.96,2.76,283,48,25,17,"3,660",1.3,673,3.7,"10,691","1,786","4,543","3,680","3,514",166,150,56,18,-,627,12,-,3,"4,543",14,322,275,206,236,774,"1,938",490,288,"4,260","1,205","1,053",750,"1,252","4,260",361,"1,169","1,745",985,"4,260","3,813",44,396,-,-,-,-,-,7,"4,260",-,9,70,"4,260","4,070",168,22,"3,612",63,18,68,73,598,"1,716",950,126,-,"$393,500","$434,422","3,612","2,059",944,"$2,640","1,553",374,"$1,051",648,567,81,"$1,868","$1,993",437,355
0,60714,"11,784","11,004","8,084","2,920",2.61,2.52,780,97,114,7,"8,181",1.2,"3,034",3.8,"21,110","7,357","11,784","7,335","6,301","1,034",190,644,915,119,"2,530",51,-,4,"11,784",68,575,893,637,"1,105","3,254","4,299",513,440,"11,004","3,873","3,023","1,836","2,272","11,004","1,143","4,052","3,894","1,915","11,004","9,322",117,"1,404",-,-,9,11,59,82,"11,004",45,173,135,"11,004","10,551",370,83,"8,084",173,191,524,"1,114","3,009","2,546",461,39,27,"$273,300","$283,145","8,084","4,431","1,832","$1,822","3,653",849,$726,"2,920","2,667",253,"$1,117","$1,205","1,469","2,271"
0,60803,"8,915","8,433","5,223","3,210",2.81,2.39,482,100,111,-,"5,323",1.9,"3,321",3.3,"14,696","7,663","8,915","5,031","4,605",426,80,497,"1,280","1,111",659,257,-,29,"8,915",7,415,"1,158","1,236","2,278","1,993","1,374",307,147,"8,433","3,214","2,733","1,313","1,173","8,433",669,"3,536","2,794","1,434","8,433","7,054",163,"1,099",-,-,-,-,-,117,"8,433",44,81,246,"8,433","8,166",245,22,"5,223",323,619,913,"1,921","1,188",255,4,-,-,"$168,100","$164,300","5,223","3,628","1,339","$1,496","1,595",276,$684,"3,210","3,116",94,$946,"$1,012","1,330","2,680"
0,60804,"24,582","22,226","10,850","11,376",4.04,3.40,"2,356",256,421,23,"11,106",2.3,"11,797",3.6,"43,855","38,632","24,582","9,586","8,998",588,"7,734","4,190","1,659",752,550,111,-,5,"24,582",17,351,341,420,"1,008","1,747","2,765","1,967","15,966","22,226","10,834","5,535","3,655","2,202","22,226","2,427","7,494","7,894","4,411","22,226","20,933",164,974,9,-,30,-,30,86,"22,226",115,107,"1,511","22,226","19,992","1,737",497,"10,850",331,"1,418","3,232","3,576","1,966",178,121,28,-,"$154,600","$160,483","10,850","6,762","3,253","$1,619","4,088",739,$672,"11,376","11,117",259,$910,$931,"5,233","8,313"
0,60805,"7,298","6,998","5,437","1,561",2.84,2.58,300,97,33,21,"5,534",1.8,"1,594",2.1,"15,451","4,028","7,298","6,180","6,079",101,187,147,519,112,153,-,-,-,"7,298",19,127,205,214,599,"1,134","2,878","1,375",747,"6,998","2,362","1,913","1,412","1,311","6,998",337,"2,574","2,783","1,304","6,998","6,316",67,545,14,-,6,-,31,19,"6,998",10,10,23,"6,998","6,941",57,-,"5,437",110,293,791,"2,042","1,579",491,117,14,-,"$187,000","$203,473","5,437","3,891","1,209","$1,710","1,546",332,$709,"1,561","1,465",96,"$1,082","$1,189",627,"1,340"
0,60827,"13,058","10,851","4,552","6,299",2.67,2.59,"2,207",166,521,-,"4,718",3.5,"6,820",7.6,"12,144","16,335","13,058","8,766","6,194","2,572",562,610,"1,643",959,411,107,-,8,"13,058",63,477,728,237,"1,434","2,509","3,426","2,977","1,207","10,851","4,973","2,971","1,509","1,398","10,851","2,722","4,873","2,258",998,"10,851","9,387",95,"1,226",7,-,-,9,29,98,"10,851",-,97,163,"10,851","10,455",353,43,"4,552",470,"2,085","1,340",365,229,-,38,-,25,"$89,200","$149,928","4,552","3,268","1,368","$1,321","1,284",424,$552,"6,299","6,180",119,$783,$798,"2,652","3,257"
0,60901,"15,027","12,677","7,616","5,061",2.71,2.58,"2,350",251,726,93,"7,867",3.2,"5,787",12.5,"20,644","13,069","15,027","11,004","10,659",345,853,688,657,417,"1,105",303,-,20,"15,027",104,509,679,440,"2,554","2,370","2,960","1,360","4,051","12,677","5,687","3,102","1,533","2,355","12,677","1,731","4,264","4,496","2,186","12,677","10,151",342,"2,082",24,-,28,-,34,16,"12,677",66,264,412,"12,677","12,274",155,248,"7,616",816,"2,495","1,853","1,165",727,375,166,14,5,"$111,400","$143,375","7,616","4,330","1,267","$1,199","3,286",498,$505,"5,061","4,850",211,$838,$852,"2,564","2,802"
0,60911,612,530,391,139,2.51,2.35,82,5,14,-,396,1.3,153,9.2,981,327,612,513,511,2,14,42,34,-,-,9,-,15,612,2,32,36,43,103,48,97,73,178,530,186,147,65,132,530,13,116,227,174,530,256,153,80,30,-,8,-,-,3,530,-,-,2,530,519,11,-,391,6,101,106,98,68,12,-,-,-,"$142,900","$145,436",391,206,22,"$1,219",185,43,$545,139,104,35,$728,$778,31,48
0,60912,248,215,186,29,2.33,3.03,33,10,1,13,196,5.1,30,3.3,433,88,248,216,214,2,2,-,-,-,-,30,-,121,248,1,14,6,5,46,24,22,13,117,215,45,63,46,61,215,6,70,111,28,215,143,68,4,-,-,-,-,-,-,215,-,-,-,215,211,2,2,186,32,79,51,16,7,1,-,-,-,"$85,500","$87,798",186,76,8,"$1,000",110,27,$386,29,23,6,$912,$752,4,16
0,60914,"11,147","10,372","7,494","2,878",2.74,2.36,775,66,296,52,"7,560",0.9,"3,174",9.3,"20,569","6,783","11,147","7,674","6,901",773,343,952,"1,012",260,34,872,-,78,"11,147",422,"2,504","2,333","1,366","2,459","1,010",668,124,261,"10,372","4,655","3,251","1,369","1,097","10,372",435,"3,594","4,418","1,925","10,372","8,669",108,"1,563",-,-,9,-,-,23,"10,372",36,36,166,"10,372","10,322",30,20,"7,494",642,401,"1,647","2,061","2,151",499,49,44,-,"$171,500","$182,242","7,494","5,244","1,253","$1,483","2,250",319,$613,"2,878","2,842",36,$950,$976,"1,176","2,206"
0,60915,"4,249","3,725","2,267","1,458",2.53,2.90,524,15,143,100,"2,282",0.7,"1,601",8.9,"5,731","4,226","4,249","3,429","3,339",90,212,215,316,26,25,26,-,6,"4,249",-,172,455,201,694,869,"1,142",205,511,"3,725","1,722",843,535,625,"3,725",211,"1,294","1,742",478,"3,725","3,293",76,356,-,-,-,-,-,-,"3,725",-,7,33,"3,725","3,633",70,22,"2,267",20,672,"1,203",279,64,29,-,-,-,"$118,400","$120,888","2,267","1,527",352,"$1,139",740,122,$486,"1,458","1,445",13,$881,$968,618,979
0,60919,234,208,164,44,2.38,2.07,26,4,-,15,168,2.4,44,-,390,91,234,212,201,11,4,-,-,-,-,18,-,77,234,6,6,16,2,49,25,20,8,102,208,45,84,33,46,208,9,58,81,60,208,113,64,31,-,-,-,-,-,-,208,-,5,2,208,205,3,-,164,34,70,21,30,9,-,-,-,-,"$82,800","$91,338",164,82,19,"$1,139",82,2,$306,44,42,2,$963,"$1,105",8,34
0,60922,987,872,694,178,2.66,3.04,115,2,8,27,696,0.3,186,4.3,"1,847",542,987,773,762,11,17,18,-,4,-,171,4,173,987,-,81,55,70,184,104,131,42,320,872,296,210,144,222,872,16,262,350,244,872,528,199,106,27,-,12,-,-,-,872,-,11,3,872,842,30,-,694,124,89,204,125,88,42,22,-,-,"$132,300","$147,131",694,378,81,"$1,293",316,58,$551,178,163,15,$868,$904,72,108
0,60927,928,827,644,183,2.59,2.04,101,20,-,7,664,3.0,183,-,"1,670",374,928,825,818,7,-,38,34,9,-,22,-,24,928,6,27,53,63,146,91,147,48,347,827,275,145,216,191,827,14,226,350,237,827,432,197,175,13,-,-,-,10,-,827,14,2,13,827,811,13,3,644,26,107,232,152,92,8,27,-,-,"$140,100","$154,082",644,354,63,"$1,338",290,66,$548,183,174,9,$758,$849,52,92
0,60928,346,317,258,59,2.39,2.69,29,-,-,-,258,-,59,-,616,159,346,320,311,9,4,16,4,-,-,2,-,6,346,4,5,43,15,63,46,57,6,107,317,102,99,48,68,317,15,79,142,81,317,233,31,48,3,-,2,-,-,-,317,-,2,7,317,310,7,-,258,6,136,46,38,20,5,3,2,2,"$93,500","$205,653",258,149,27,"$1,080",109,-,$398,59,54,5,$743,$759,27,26
0,60950,"4,823","4,501","3,160","1,341",2.70,2.04,322,11,189,-,"3,171",0.3,"1,530",12.4,"8,543","2,734","4,823","2,954","2,672",282,97,339,216,108,160,949,-,197,"4,823",51,"1,470","1,329",312,307,274,353,115,612,"4,501","1,840","1,545",806,310,"4,501",367,"1,248","1,880","1,006","4,501","3,415",345,713,5,-,5,-,-,18,"4,501",58,143,96,"4,501","4,472",13,16,"3,160",534,352,436,472,"1,011",221,118,-,16,"$177,900","$190,502","3,160","1,952",619,"$1,826","1,208",217,$713,"1,341","1,307",34,$872,$918,743,842
0,60954,"2,526","2,099","1,531",568,2.46,2.95,427,70,52,134,"1,601",4.4,620,8.4,"3,768","1,673","2,526","2,074","2,066",8,123,185,28,37,-,79,-,31,"2,526",8,250,107,98,344,353,349,197,820,"2,099",638,613,410,438,"2,099",158,654,813,474,"2,099","1,336",459,282,15,-,-,-,7,-,"2,099",-,21,29,"2,099","2,099",-,-,"1,531",107,264,474,387,214,69,16,-,-,"$140,200","$150,762","1,531",926,243,"$1,218",605,79,$528,568,557,11,$836,$928,203,355
0,60955,698,617,524,93,2.60,2.38,81,25,7,-,549,4.6,100,7.0,"1,365",221,698,657,650,7,18,20,-,-,-,3,-,4,698,14,39,57,46,58,64,71,50,299,617,176,158,115,168,617,22,115,293,187,617,362,162,55,11,-,14,-,-,13,617,-,4,13,617,593,11,13,524,27,219,154,61,50,11,2,-,-,"$103,400","$115,399",524,262,66,"$1,064",262,37,$485,93,73,20,$760,$773,22,39
0,60958,"1,042",715,397,318,2.44,2.57,327,-,22,65,397,-,340,6.5,967,817,"1,042",655,655,-,17,-,-,-,38,332,-,319,"1,042",33,78,191,172,259,162,106,22,19,715,365,126,127,97,715,91,361,181,82,715,98,459,149,2,-,-,-,5,2,715,15,-,50,715,682,33,-,397,144,141,58,23,12,17,2,-,-,"$76,500","$83,159",397,121,61,"$1,122",276,67,$425,318,243,75,$735,$759,135,103
0,60964,"2,135","1,920","1,427",493,2.69,2.48,215,4,36,15,"1,431",0.3,529,6.8,"3,842","1,223","2,135","1,929","1,888",41,34,18,22,6,41,85,-,40,"2,135",27,240,270,108,319,331,230,136,474,"1,920",668,554,298,400,"1,920",80,571,810,459,"1,920","1,499",234,181,-,-,-,-,-,6,"1,920",-,4,42,"1,920","1,908",12,-,"1,427",89,413,308,300,208,89,14,1,5,"$132,100","$152,732","1,427",898,248,"$1,271",529,32,$493,493,446,47,$725,$735,184,199
0,60970,"3,717","3,151","2,141","1,010",2.25,1.96,566,69,137,24,"2,210",3.1,"1,147",11.9,"4,809","1,975","3,717","2,676","2,430",246,113,255,248,30,154,241,-,65,"3,717",32,337,499,405,583,316,538,196,811,"3,151","1,344",818,399,590,"3,151",248,"1,359","1,103",441,"3,151","2,004",319,753,10,14,22,-,18,11,"3,151",-,77,84,"3,151","3,112",17,22,"2,141",518,776,464,192,98,70,3,10,10,"$84,800","$119,681","2,141","1,126",319,$980,"1,015",67,$411,"1,010",938,72,$635,$654,519,249
0,61008,"13,165","12,258","9,217","3,041",2.83,2.60,907,172,85,62,"9,389",1.8,"3,126",2.7,"26,042","7,902","13,165","10,292","9,948",344,622,368,346,309,432,796,-,60,"13,165",109,"2,702","2,311","1,374","1,689","1,433",832,318,"2,397","12,258","4,852","3,883","2,258","1,265","12,258",638,"3,340","4,763","3,517","12,258","10,205",342,"1,653",16,-,3,-,39,-,"12,258",18,16,229,"12,258","11,680",326,252,"9,217",652,"2,295","2,120","1,729","1,349",862,185,9,16,"$137,100","$165,168","9,217","6,269","1,897","$1,374","2,948",352,$575,"3,041","2,894",147,$773,$823,"1,224","1,520"
0,61010,"3,146","2,935","2,320",615,2.79,2.03,211,67,8,14,"2,387",2.8,623,1.3,"6,465","1,246","3,146","2,754","2,654",100,87,189,75,-,15,26,-,8,"3,146",39,629,708,480,394,142,204,91,459,"2,935","1,094",991,586,264,"2,935",119,711,"1,193",912,"2,935","2,247",179,498,-,-,11,-,-,-,"2,935",-,8,59,"2,935","2,924",11,-,"2,320",23,242,532,596,662,238,12,-,15,"$177,200","$208,140","2,320","1,760",256,"$1,483",560,56,$572,615,566,49,$760,$792,187,303
0,61012,931,856,689,167,2.66,3.60,75,11,-,64,700,1.6,167,-,"1,831",601,931,816,789,27,38,10,11,9,-,47,-,50,931,19,185,142,56,137,71,60,23,238,856,349,209,150,148,856,12,195,283,366,856,417,230,132,-,-,38,-,39,-,856,-,-,45,856,828,19,9,689,30,126,207,119,127,80,-,-,-,"$145,400","$162,620",689,496,192,"$1,425",193,37,$618,167,163,4,$927,$964,54,100
0,61016,"2,152","2,116","1,703",413,2.37,2.25,36,9,27,-,"1,712",0.5,440,6.1,"4,033",929,"2,152","1,840","1,715",125,71,-,35,77,111,18,-,8,"2,152",5,563,303,488,268,196,111,63,155,"2,116",582,746,311,477,"2,116",51,581,940,544,"2,116","1,866",68,125,23,-,18,-,-,16,"2,116",-,-,47,"2,116","2,108",8,-,"1,703",26,144,443,627,323,122,-,18,-,"$165,100","$180,730","1,703","1,030",220,"$1,511",673,55,$626,413,392,21,$755,$930,161,199
0,61021,"9,871","8,943","6,485","2,458",2.35,1.92,928,139,208,171,"6,624",2.1,"2,666",7.8,"15,258","4,716","9,871","7,873","7,710",163,528,330,257,46,453,384,-,39,"9,871",108,886,"1,120",548,"1,490",987,"1,187",542,"3,003","8,943","3,556","2,425","1,240","1,722","8,943",463,"3,065","3,649","1,766","8,943","6,622",778,"1,399",-,-,67,-,58,19,"8,943",23,203,227,"8,943","8,828",87,28,"6,485",614,"2,050","1,238","1,173",820,450,104,36,-,"$118,400","$147,904","6,485","3,562",627,"$1,186","2,923",250,$491,"2,458","2,303",155,$677,$760,840,882
0,61032,"14,704","13,238","8,305","4,933",2.23,2.16,"1,466",124,375,22,"8,429",1.5,"5,308",7.1,"18,517","10,648","14,704","10,166","9,607",559,"1,025",725,605,203,"1,286",694,-,47,"14,704",146,477,"1,588","1,522","1,836","1,527","1,674","1,077","4,857","13,238","5,779","2,870","2,345","2,244","13,238","1,725","4,957","4,412","2,144","13,238","9,913",827,"2,209",22,-,196,-,18,53,"13,238",30,316,300,"13,238","13,148",90,-,"8,305","1,951","3,075","1,603",828,448,220,172,8,-,"$84,800","$106,909","8,305","4,189",872,"$1,000","4,116",545,$479,"4,933","4,776",157,$642,$688,"2,449","1,572"
0,61054,"1,822","1,645",974,671,2.10,2.25,177,85,-,-,"1,059",8.0,671,-,"2,044","1,507","1,822","1,314","1,208",106,77,146,44,17,106,118,-,65,"1,822",25,110,43,102,220,147,258,129,788,"1,645",764,312,207,362,"1,645",44,706,627,268,"1,645","1,182",68,369,-,-,13,-,13,-,"1,645",17,-,27,"1,645","1,531",77,37,974,69,473,245,132,24,27,-,4,-,"$96,600","$113,464",974,552,152,"$1,086",422,22,$409,671,644,27,$709,$740,269,313
0,61061,"3,269","2,953","2,134",819,2.16,1.96,316,23,53,45,"2,157",1.1,872,6.1,"4,602","1,604","3,269","2,728","2,702",26,154,127,94,56,110,-,-,-,"3,269",17,182,419,213,453,422,562,168,833,"2,953","1,120",658,504,671,"2,953",224,881,"1,215",633,"2,953","1,644",577,675,-,-,57,-,-,-,"2,953",10,10,82,"2,953","2,929",15,9,"2,134",18,467,576,562,391,96,24,-,-,"$150,400","$158,272","2,134","1,243",325,"$1,320",891,114,$541,819,736,83,$614,$674,327,258
0,61064,"1,713","1,531","1,171",360,2.41,2.15,182,15,14,20,"1,186",1.3,374,3.7,"2,817",775,"1,713","1,538","1,523",15,80,41,22,-,24,8,-,5,"1,713",11,93,137,94,173,89,189,114,813,"1,531",480,381,245,425,"1,531",65,424,690,352,"1,531",940,411,171,-,-,9,-,-,-,"1,531",4,-,25,"1,531","1,521",10,-,"1,171",93,433,277,178,119,29,24,9,9,"$108,600","$157,175","1,171",600,130,"$1,138",571,74,$485,360,315,45,$706,$708,125,89
0,61065,"3,550","3,383","2,879",504,3.00,3.43,167,15,-,67,"2,894",0.5,504,-,"8,633","1,727","3,550","3,395","3,233",162,-,7,11,15,-,122,-,34,"3,550",48,"1,585","1,058",198,209,132,97,16,207,"3,383","1,375","1,229",529,250,"3,383",108,756,"1,521",998,"3,383","2,817",205,345,-,-,-,-,16,-,"3,383",-,-,60,"3,383","3,383",-,-,"2,879",109,609,730,652,426,299,54,-,-,"$149,400","$168,495","2,879","2,217",647,"$1,403",662,151,$592,504,489,15,"$1,342","$1,374",225,446
0,61068,"6,196","5,708","3,629","2,079",2.69,2.12,488,71,145,10,"3,700",1.9,"2,224",6.5,"9,746","4,414","6,196","4,328","4,078",250,397,220,553,166,294,238,-,38,"6,196",128,468,769,433,"1,035","1,000",585,431,"1,347","5,708","2,549","1,610",684,865,"5,708",417,"1,732","2,425","1,134","5,708","4,334",280,947,15,-,14,-,35,83,"5,708",-,7,85,"5,708","5,487",155,66,"3,629",289,841,"1,176",771,439,101,9,-,3,"$122,300","$135,112","3,629","2,157",501,"$1,253","1,472",185,$523,"2,079","1,938",141,$764,$785,726,"1,020"
0,61071,"6,340","5,689","4,139","1,550",2.44,2.46,651,97,150,84,"4,236",2.3,"1,700",8.8,"10,085","3,813","6,340","5,175","5,083",92,125,251,199,22,251,313,4,49,"6,340",35,350,407,483,"1,116","1,175","1,080",709,985,"5,689","2,100","1,499",860,"1,230","5,689",363,"2,288","1,919","1,119","5,689","4,671",296,615,26,-,55,-,26,-,"5,689",8,37,127,"5,689","5,608",69,12,"4,139",551,"2,054",615,570,210,97,35,6,1,"$85,900","$107,023","4,139","2,235",439,$943,"1,904",163,$444,"1,550","1,497",53,$742,$717,653,736
0,61072,"4,728","4,439","3,800",639,2.68,2.13,289,41,-,39,"3,841",1.1,639,-,"10,178","1,359","4,728","4,208","3,889",319,157,122,139,-,80,22,-,5,"4,728",84,"1,003","1,239",796,585,253,202,59,507,"4,439","1,162","1,534","1,077",666,"4,439",161,"1,030","1,999","1,249","4,439","3,640",329,419,-,3,48,-,-,-,"4,439",8,44,110,"4,439","4,403",36,-,"3,800",65,326,"1,129","1,275",767,206,24,8,-,"$163,100","$174,968","3,800","2,680",365,"$1,531","1,120",120,$566,639,613,26,$746,$843,253,294
0,61073,"7,276","6,995","5,924","1,071",2.76,2.61,281,145,62,11,"6,069",2.4,"1,133",5.5,"16,363","2,798","7,276","6,391","6,106",285,36,582,136,18,-,113,-,16,"7,276",96,"1,879","1,956","1,215","1,353",284,281,65,147,"6,995","2,218","2,418","1,391",968,"6,995",138,"1,496","3,429","1,932","6,995","6,435",54,461,8,-,27,-,-,10,"6,995",-,-,104,"6,995","6,925",70,-,"5,924",120,333,"1,678","1,821","1,365",518,72,17,-,"$167,300","$189,006","5,924","4,309",876,"$1,438","1,615",195,$627,"1,071","1,002",69,"$1,053","$1,097",349,841
0,61080,"4,300","3,888","2,959",929,2.73,2.45,412,36,88,-,"2,995",1.2,"1,017",8.7,"8,087","2,272","4,300","3,504","3,282",222,316,31,60,58,63,254,14,59,"4,300",33,948,729,557,706,360,245,250,472,"3,888","1,388","1,414",605,481,"3,888",92,"1,095","1,702",999,"3,888","3,217",142,451,5,-,-,-,14,59,"3,888",32,25,69,"3,888","3,813",25,50,"2,959",264,467,"1,354",293,318,179,78,-,6,"$128,800","$156,364","2,959","1,996",433,"$1,263",963,210,$571,929,878,51,$714,$803,340,336
0,61081,"9,782","8,813","6,244","2,569",2.52,1.92,969,124,300,66,"6,368",1.9,"2,869",10.5,"15,705","4,943","9,782","7,258","7,070",188,489,614,605,223,534,59,-,6,"9,782",224,599,878,632,"1,562","1,502","1,650",584,"2,151","8,813","3,429","2,248","1,418","1,718","8,813",710,"3,003","3,220","1,880","8,813","6,332",658,"1,745",-,9,50,-,-,19,"8,813",16,91,172,"8,813","8,697",32,84,"6,244",303,"2,723","1,379",630,739,344,96,-,30,"$103,500","$150,707","6,244","3,753",667,"$1,051","2,491",162,$459,"2,569","2,415",154,$657,$746,869,684
0,61084,"1,286","1,217","1,105",112,2.54,2.46,69,5,9,3,"1,110",0.5,121,7.4,"2,810",275,"1,286","1,193","1,166",27,15,42,-,-,-,36,-,28,"1,286",9,164,189,115,318,116,141,12,222,"1,217",258,422,220,317,"1,217",17,340,521,339,"1,217",823,280,60,30,-,16,-,-,8,"1,217",-,-,4,"1,217","1,217",-,-,"1,105",5,57,332,314,209,153,33,2,-,"$164,200","$197,429","1,105",630,177,"$1,453",475,24,$617,112,109,3,"$1,025",$960,47,86
0,61088,"2,425","2,356","2,077",279,2.67,1.80,69,16,43,-,"2,093",0.8,322,13.4,"5,550",502,"2,425","2,296","2,224",72,58,12,41,-,18,-,-,-,"2,425",19,638,636,181,285,98,147,73,348,"2,356",791,733,468,364,"2,356",103,544,981,728,"2,356","1,885",176,201,18,-,73,-,3,-,"2,356",-,11,82,"2,356","2,349",7,-,"2,077",25,193,750,544,423,111,5,5,21,"$155,700","$193,107","2,077","1,342",334,"$1,564",735,94,$645,279,231,48,$777,$865,84,115
