,zipcode,D1. AGE.Total population,D1. AGE.Under 5 years,D1. AGE.5 to 9 years,D1. AGE.10 to 14 years,D1. AGE.15 to 19 years,D1. AGE.20 to 24 years,D1. AGE.25 to 34 years,D1. AGE.35 to 44 years,D1. AGE.45 to 54 years,D1. AGE.55 to 59 years,D1. AGE.60 to 64 years,D1. AGE.65 to 74 years,D1. AGE.75 to 84 years,D1. AGE.85 years and over,D1. AGE.Median age in years,D1. AGE.5 years and over,D1. AGE.15 years and over,D1. AGE.Under 18 years of age,D1. AGE.18 years and over,D1. AGE.21 years and over,D1. AGE.25 years and over,D1. AGE.62 years and over,D1. AGE.65 years and over,D2. AGE AND SEX.Total population,D2. AGE AND SEX.Male,D2. AGE AND SEX.18 years old and over,D2. AGE AND SEX.65 years old and over,D2. AGE AND SEX.Female,D2. AGE AND SEX.18 years old and over,D2. AGE AND SEX.65 years old and over,D3. RACE.Total population,D3. RACE.One race,D3. RACE.White alone,D3. RACE.Black or African American,D3. RACE.American Indian and Alaska Native,D3. RACE.Asian,D3. RACE.Native Hawaiian and Other Pacific Islander,D3. RACE.Some other race,D3. RACE.Two or more races,D3. RACE.White (alone or in combination),D3. RACE.Black (alone or in combination),D3. RACE.American Indian (alone or in combination),D3. RACE.Asian (alone or in combination),D3. RACE.Native Hawaiian (alone or in combination),D3. RACE.Some other race (alone or in combination),D4. HISPANIC OR LATINO (ANY RACE).Total population,D4. HISPANIC OR LATINO (ANY RACE).Hispanic or Latino of any race,D4. HISPANIC OR LATINO (ANY RACE).Not Hispanic or Latino,D4. HISPANIC OR LATINO (ANY RACE).White alone,D4. HISPANIC OR LATINO (ANY RACE).Black or African American alone,D4. HISPANIC OR LATINO (ANY RACE).American Indian and Alaska Native alone,D4. HISPANIC OR LATINO (ANY RACE).Asian alone,D4. HISPANIC OR LATINO (ANY RACE).Native Hawaiian and Other Pacific Islander alone
0,60611,,2.8,0.7,1.2,1.4,7.5,28.9,11.9,8.3,7.5,7.8,13.0,6.4,2.4,,,95.3,5.1,94.9,93.1,86.3,26.9,21.8,,46.9,94.1,21.5,53.1,95.7,22.1,,97.6,74.9,2.8,0.2,17.9,,1.8,2.4,77.3,3.5,0.5,19.2,0.1,2.0,,5.2,94.8,71.4,2.8,0.2,17.7,
0,60612,,7.0,5.8,6.6,7.5,9.6,20.6,13.4,10.8,5.4,4.2,5.7,2.9,0.6,,,80.7,23.8,76.2,71.4,63.6,11.7,9.1,,48.6,74.2,7.9,51.4,78.2,10.3,,97.6,27.7,60.5,0.2,4.6,0.2,4.4,2.4,29.3,61.9,0.8,5.1,0.3,5.2,,12.3,87.7,21.4,59.9,,4.6,
0,60613,,5.1,2.8,2.5,1.6,11.7,31.7,16.5,10.8,4.8,3.7,4.9,2.7,1.3,,,89.6,11.6,88.4,87.3,76.4,11.0,8.8,,50.3,88.7,7.4,49.7,88.1,10.3,,96.5,81.9,5.8,0.4,6.6,,1.8,3.5,85.2,6.5,1.2,8.3,0.1,2.4,,11.3,88.7,73.0,5.7,0.4,6.6,
0,60614,,5.5,3.8,3.2,4.6,11.7,33.1,12.3,9.2,4.2,3.6,5.4,2.6,0.7,,,87.5,13.9,86.1,81.3,71.2,10.6,8.7,,50.4,85.6,8.0,49.6,86.6,9.3,,96.9,84.6,4.0,,7.4,,0.8,3.1,87.5,4.7,0.5,9.4,0.2,1.1,,6.1,93.9,79.6,3.9,,7.4,
0,60615,,4.8,4.6,3.9,5.0,12.8,20.7,12.4,10.8,5.0,5.4,8.7,4.1,1.6,,,86.7,16.1,83.9,78.9,68.9,17.6,14.5,,46.1,81.8,12.2,53.9,85.8,16.5,,95.7,30.1,55.2,0.4,8.1,,1.9,4.3,33.5,57.7,1.1,9.7,0.1,2.5,,6.2,93.8,26.4,54.7,0.4,8.0,
0,60616,,4.5,3.8,4.3,5.0,7.3,22.6,12.9,12.4,5.7,5.5,8.9,4.8,2.3,,,87.3,15.1,84.9,81.3,75.1,19.2,15.9,,47.4,83.2,13.6,52.6,86.5,18.0,,97.9,28.8,25.0,0.4,40.5,,3.2,2.1,30.5,26.2,0.6,41.4,0.1,3.6,,8.4,91.6,24.2,24.8,,40.4,
0,60617,,6.2,6.5,7.9,8.1,7.5,11.9,11.9,13.2,6.2,5.0,8.0,5.6,2.0,,,79.4,25.9,74.1,69.8,63.7,18.3,15.5,,46.2,72.6,13.2,53.8,75.5,17.4,,98.4,38.0,55.8,0.1,0.2,,4.2,1.6,39.0,56.8,0.4,0.4,,5.1,,37.7,62.3,6.3,55.4,,0.2,
0,60618,,7.3,6.7,5.4,3.9,5.7,22.3,17.4,13.3,4.8,4.2,5.4,2.7,1.0,,,80.5,21.7,78.3,75.6,70.9,11.4,9.0,,51.0,78.9,7.4,49.0,77.7,10.7,,96.1,78.8,2.4,0.1,6.2,0.1,8.4,3.9,82.2,3.6,0.9,7.9,0.2,9.2,,40.4,59.6,48.3,2.1,,6.1,0.1
0,60619,,6.4,5.2,6.1,5.4,6.4,13.2,11.4,12.4,8.4,8.1,9.3,5.1,2.6,,,82.3,21.2,78.8,75.8,70.5,22.2,17.0,,45.2,76.0,13.4,54.8,81.1,20.0,,98.5,1.6,96.1,,0.3,,0.4,1.5,2.6,97.5,0.7,0.5,,0.7,,1.4,98.6,1.4,95.6,,0.3,
0,60620,,5.2,6.2,6.2,6.7,6.7,13.1,11.4,13.0,7.9,6.4,8.6,6.4,2.4,,,82.4,21.6,78.4,74.3,69.1,21.0,17.4,,44.1,75.2,13.5,55.9,81.0,20.5,,99.2,1.7,96.4,0.1,0.4,,0.6,0.8,2.0,97.2,0.4,0.5,,0.8,,1.3,98.7,1.1,96.2,0.1,0.4,
0,60621,,8.6,7.8,6.3,6.5,7.8,14.4,10.0,11.9,6.6,6.4,7.2,4.2,2.0,,,77.3,26.9,73.1,69.5,63.0,16.8,13.5,,45.4,71.1,11.7,54.6,74.8,15.0,,99.6,2.6,94.8,0.3,0.3,,1.7,0.4,2.8,95.2,0.5,0.3,,1.8,,3.7,96.3,1.1,94.3,0.1,0.3,
0,60622,,6.7,3.8,2.8,3.0,6.3,38.9,17.9,8.6,3.2,2.8,3.4,1.6,0.8,,,86.7,15.3,84.7,83.1,77.3,7.7,5.9,,51.6,84.8,5.7,48.4,84.6,6.1,,96.1,78.4,6.7,0.1,4.6,,6.3,3.9,81.6,8.1,0.4,6.4,0.2,7.4,,21.9,78.1,64.7,6.1,0.1,4.3,
0,60623,,7.9,8.9,8.6,8.5,7.7,15.2,13.3,11.2,5.1,4.5,5.4,2.8,0.8,,,74.6,30.7,69.3,64.7,58.4,11.5,9.1,,48.8,67.8,7.9,51.2,70.8,10.2,,98.7,38.4,31.2,0.4,0.1,,28.6,1.3,39.3,31.9,0.8,0.3,,29.0,,66.1,33.9,2.9,30.4,0.1,0.1,
0,60624,,9.1,8.7,8.0,7.4,8.1,13.6,13.0,11.4,5.6,4.2,5.8,3.8,1.3,,,74.3,30.5,69.5,65.0,58.7,12.8,10.8,,46.8,66.8,8.0,53.2,71.9,13.3,,98.9,3.7,90.8,,0.3,0.1,3.9,1.1,4.3,91.9,0.5,0.4,0.2,4.1,,5.3,94.7,2.7,90.4,,0.3,0.1
0,60625,,7.5,5.4,4.5,5.0,6.7,22.3,17.3,11.7,5.2,4.8,5.3,2.8,1.4,,,82.5,20.0,80.0,76.2,70.8,12.2,9.6,,50.1,79.2,8.4,49.9,80.9,10.7,,94.6,64.7,5.0,0.1,13.3,,11.6,5.4,69.0,6.9,0.7,16.1,0.3,12.9,,32.8,67.2,45.5,4.7,,12.9,
0,60626,,5.1,5.4,4.2,5.9,10.2,20.8,15.1,12.8,5.5,4.9,6.1,2.6,1.4,,,85.3,16.7,83.3,76.9,69.2,13.0,10.1,,49.4,83.8,8.4,50.6,82.9,11.8,,96.5,59.2,25.3,0.1,5.9,,6.1,3.5,62.0,26.8,0.9,7.4,0.2,6.6,,20.6,79.4,45.1,24.7,,5.9,
0,60628,,6.2,6.2,6.7,6.7,7.8,12.7,11.1,13.1,7.1,5.4,9.3,5.8,1.8,,,80.9,23.2,76.8,72.8,66.4,19.8,16.9,,46.2,75.4,14.4,53.8,77.9,19.0,,99.1,4.4,93.7,0.1,0.2,,0.7,0.9,5.0,94.6,0.5,0.3,,0.8,,3.4,96.6,1.9,93.2,0.1,0.2,
0,60629,,7.9,7.6,8.1,8.4,7.6,15.8,14.0,11.1,4.9,4.3,6.6,2.5,0.9,,,76.3,28.9,71.1,66.3,60.2,12.4,9.9,,49.0,71.3,9.1,51.0,70.8,10.8,,98.0,42.0,19.7,0.3,0.4,,35.5,2.0,43.2,20.8,0.9,0.6,0.2,36.5,,71.0,29.0,8.2,19.5,,0.4,
0,60630,,6.2,5.8,6.1,4.5,5.0,14.1,14.3,14.0,8.3,6.5,8.2,4.6,2.4,,,81.9,20.8,79.2,76.8,72.5,19.2,15.2,,48.6,78.4,12.5,51.4,80.0,17.8,,94.8,71.5,1.6,0.3,11.4,,10.0,5.2,75.9,3.4,1.0,13.3,0.1,11.5,,27.9,72.1,56.1,1.4,0.2,11.2,
0,60631,,6.3,5.9,5.7,3.6,3.6,14.0,14.0,14.2,7.2,6.9,8.5,5.9,4.1,,,82.0,20.3,79.7,78.0,74.8,22.7,18.5,,48.3,77.6,16.0,51.7,81.7,20.8,,97.0,90.5,1.5,0.1,2.9,,2.0,3.0,93.2,2.1,0.3,4.8,0.1,2.6,,10.7,89.3,82.1,1.5,0.1,2.9,
0,60632,,7.7,8.5,8.2,8.1,7.6,15.6,14.5,11.3,4.6,4.3,5.9,2.5,1.2,,,75.6,29.5,70.5,66.0,59.8,11.9,9.6,,50.9,70.1,9.0,49.1,70.9,10.1,,97.7,51.8,1.9,1.3,5.7,,37.2,2.3,53.6,2.6,2.0,5.9,,38.4,,84.0,16.0,8.8,1.1,,5.6,
0,60633,,6.9,4.7,6.4,8.0,6.5,13.4,12.3,15.1,7.9,5.8,6.3,5.4,1.3,,,82.0,22.0,78.0,73.2,67.5,15.9,13.0,,52.7,75.1,10.6,47.3,81.4,15.7,,99.2,71.0,23.2,,0.3,,4.7,0.8,71.4,23.6,0.2,0.4,,5.1,,45.0,55.0,31.5,23.2,,,
0,60634,,6.6,5.9,5.6,6.4,5.2,14.7,13.7,13.9,7.1,5.9,9.0,4.2,1.8,,,81.9,21.8,78.2,74.4,70.4,18.4,15.0,,48.6,78.2,13.5,51.4,78.2,16.4,,98.1,78.5,2.2,0.4,5.5,0.1,11.4,1.9,79.9,2.8,0.7,6.1,0.1,12.5,,38.2,61.8,54.0,1.8,0.2,5.3,
0,60636,,6.1,5.9,7.5,6.5,6.3,12.3,11.7,12.8,7.0,4.8,10.8,6.4,2.0,,,80.5,23.1,76.9,72.8,67.7,22.3,19.2,,47.3,76.3,16.7,52.7,77.4,21.5,,98.5,4.0,89.9,0.1,,,4.5,1.5,4.9,91.3,0.6,0.1,0.1,4.8,,7.7,92.3,1.0,89.8,0.1,,
0,60637,,6.7,6.5,6.8,11.5,9.7,14.7,11.0,10.2,5.8,5.6,6.7,3.2,1.6,,,80.0,24.3,75.7,65.6,58.9,14.7,11.5,,44.0,71.4,10.5,56.0,79.0,12.3,,98.1,16.2,76.2,0.5,4.5,,0.7,1.9,17.7,77.4,1.0,4.9,,1.0,,2.8,97.2,14.5,75.8,0.4,4.5,
0,60638,,6.8,6.6,7.4,5.9,5.0,14.1,14.5,13.2,6.6,6.0,7.9,4.1,2.0,,,79.2,24.3,75.7,72.6,68.4,17.4,14.0,,49.4,76.2,11.6,50.6,75.2,16.4,,96.4,72.4,3.2,0.6,0.6,,19.6,3.6,75.8,4.0,1.1,0.9,0.1,22.0,,51.8,48.2,43.6,2.9,0.1,0.5,
0,60639,,7.3,8.0,7.5,7.3,8.0,14.6,15.1,12.2,6.1,5.0,5.8,2.5,0.8,,,77.2,27.1,72.9,68.1,61.9,11.8,9.0,,49.7,72.6,8.0,50.3,73.1,10.0,,97.4,43.3,13.9,0.4,1.6,,38.1,2.6,45.5,15.0,0.8,1.8,0.1,39.5,,77.9,22.1,6.7,12.9,0.1,1.5,
0,60640,,4.7,4.1,3.3,2.5,6.5,24.2,17.0,14.0,5.9,4.8,6.9,4.0,2.1,,,87.9,13.7,86.3,84.6,78.9,15.7,12.9,,51.1,86.2,10.2,48.9,86.4,15.7,,96.8,64.3,17.0,0.5,11.0,,4.0,3.2,67.1,18.1,1.3,12.6,0.2,4.3,,14.3,85.7,55.3,16.6,0.3,10.9,
0,60641,,6.5,6.1,6.0,5.9,6.1,17.6,14.5,13.3,6.7,6.2,6.4,3.4,1.4,,,81.4,22.3,77.7,74.2,69.4,14.4,11.1,,49.1,76.2,9.4,50.9,79.2,12.8,,95.7,68.2,2.4,0.3,4.6,0.1,20.0,4.3,71.8,3.9,1.1,6.2,0.2,21.6,,54.0,46.0,36.6,1.9,0.1,4.5,
0,60642,,4.9,3.1,2.5,1.9,6.7,44.0,14.5,8.9,3.8,3.2,3.9,2.6,0.1,,,89.5,11.5,88.5,87.0,80.9,8.3,6.5,,50.0,87.6,6.1,50.0,89.4,7.0,,95.9,72.0,10.3,0.1,7.2,,6.3,4.1,75.9,11.5,0.8,9.1,,7.1,,20.2,79.8,60.0,10.1,,7.0,
0,60643,,6.3,4.4,6.9,6.8,6.6,9.4,12.0,14.6,8.1,6.7,9.5,6.3,2.5,,,82.5,22.2,77.8,74.0,69.1,22.3,18.4,,45.4,77.8,14.5,54.6,77.7,21.6,,97.3,22.2,73.5,0.1,0.4,,1.0,2.7,23.7,75.8,1.2,0.6,,1.6,,3.3,96.7,20.3,73.3,0.1,0.4,
0,60644,,7.6,8.2,6.4,6.4,8.5,14.2,11.5,12.0,6.6,5.5,7.4,4.3,1.3,,,77.8,25.9,74.1,69.6,62.9,16.0,13.0,,46.2,69.1,10.2,53.8,78.5,15.4,,98.9,4.8,89.9,0.1,0.2,0.1,3.7,1.1,5.5,90.9,0.2,0.3,0.2,4.0,,6.4,93.6,2.9,89.5,,0.2,
0,60645,,9.1,7.1,6.4,6.5,4.8,15.2,13.8,12.6,4.6,6.1,7.8,4.0,1.9,,,77.5,27.0,73.0,69.8,66.1,17.5,13.8,,49.7,72.3,12.0,50.3,73.6,15.5,,95.9,56.9,17.1,0.5,16.3,,5.0,4.1,60.5,18.3,1.0,18.9,0.1,5.5,,17.0,83.0,45.0,17.0,0.2,16.3,
0,60646,,6.4,6.0,5.9,4.9,4.0,12.8,12.1,16.1,5.8,5.5,10.1,7.1,3.3,,,81.7,21.4,78.6,75.9,72.8,23.3,20.5,,47.2,78.3,16.7,52.8,78.8,23.9,,97.7,83.3,1.1,,10.4,,2.9,2.3,85.1,1.6,0.3,11.9,0.1,3.4,,14.2,85.8,72.6,1.1,,10.3,
0,60647,,6.8,4.6,4.4,4.5,7.8,30.2,16.4,10.7,4.3,3.3,4.6,2.0,0.6,,,84.2,18.6,81.4,78.9,71.9,9.0,7.1,,50.7,80.6,6.2,49.3,82.1,8.0,,96.2,76.7,6.5,0.3,3.2,,9.3,3.8,80.1,8.2,0.9,4.6,0.1,10.3,,44.8,55.2,44.3,5.4,0.1,3.0,
0,60649,,7.0,5.5,6.7,5.5,7.1,14.0,13.5,12.7,6.4,7.4,8.2,4.3,1.7,,,80.9,22.8,77.2,73.8,68.2,18.1,14.3,,41.7,73.9,12.3,58.3,79.5,15.7,,98.5,4.0,92.9,0.2,0.4,,1.0,1.5,5.0,94.3,0.7,0.6,,1.1,,2.6,97.4,2.9,92.6,0.2,0.4,
0,60651,,7.6,7.9,6.7,7.6,8.3,14.9,12.9,12.1,5.5,5.2,7.0,3.5,0.9,,,77.8,27.4,72.6,68.7,61.9,14.6,11.4,,46.1,70.3,9.8,53.9,74.6,12.8,,97.2,16.7,52.1,0.3,0.5,,27.7,2.8,18.3,53.8,1.0,0.9,,29.1,,42.5,57.5,4.1,51.2,0.1,0.5,
0,60652,,6.3,7.6,8.7,7.0,7.9,11.7,13.5,14.1,7.1,5.4,6.8,2.6,1.4,,,77.4,26.6,73.4,69.6,62.6,13.5,10.8,,47.3,72.2,10.7,52.7,74.5,10.9,,96.9,27.2,47.1,0.2,0.9,,21.4,3.1,29.2,49.1,1.1,1.5,0.1,23.0,,39.8,60.2,10.2,46.9,0.1,0.8,
0,60653,,8.2,7.5,8.2,6.2,5.7,14.2,14.3,11.5,5.9,5.5,7.2,4.0,1.7,,,76.2,27.9,72.1,68.9,64.3,16.4,12.9,,42.9,67.6,11.8,57.1,75.5,13.7,,98.2,5.2,91.0,0.3,1.3,,0.3,1.8,6.4,92.2,0.8,2.1,0.1,0.5,,2.2,97.8,4.3,90.3,0.2,1.3,
0,60654,,6.1,1.6,0.6,0.4,6.1,41.1,17.4,12.4,4.5,3.9,4.2,1.5,0.2,,,91.7,8.4,91.6,91.3,85.2,8.4,5.9,,51.0,91.0,6.1,49.0,92.2,5.7,,96.8,77.7,5.4,0.3,12.6,,0.8,3.2,80.6,6.0,0.5,15.1,0.1,1.1,,5.2,94.8,73.8,5.4,,12.5,
0,60655,,7.0,6.5,6.8,7.0,5.3,12.1,14.2,13.3,7.7,7.1,7.7,3.4,1.8,,,79.6,24.4,75.6,71.3,67.4,17.4,13.0,,48.2,75.9,12.9,51.8,75.4,13.0,,99.0,89.5,6.9,,1.5,,1.2,1.0,90.4,7.2,0.3,1.7,0.2,1.2,,8.3,91.7,82.6,6.6,,1.5,
0,60656,,6.2,4.6,4.7,3.4,4.4,17.1,15.4,13.1,7.3,7.0,8.9,5.6,2.3,,,84.5,17.9,82.1,80.3,76.7,21.1,16.8,,50.7,81.0,13.3,49.3,83.2,20.4,,96.7,84.0,1.2,0.1,7.4,,3.9,3.3,87.2,1.4,0.2,9.6,0.2,4.7,,12.3,87.7,76.3,1.2,,7.3,
0,60657,,5.4,2.9,2.8,1.3,11.5,36.9,14.6,9.5,3.6,3.4,4.7,2.3,0.9,,,88.8,12.0,88.0,87.0,76.0,10.0,8.0,,50.6,87.2,7.8,49.4,88.7,8.3,,96.8,86.2,2.6,0.1,7.0,0.1,0.9,3.2,89.0,3.7,0.5,8.8,0.2,1.2,,7.0,93.0,80.5,2.5,0.1,6.9,0.1
0,60659,,6.9,7.2,7.1,5.7,7.5,16.2,13.8,11.9,7.4,5.2,7.0,2.9,1.3,,,78.8,24.7,75.3,72.0,65.7,14.4,11.2,,51.2,74.3,10.1,48.8,76.3,12.3,,95.3,53.7,10.1,0.8,26.6,,4.1,4.7,57.4,11.4,1.0,30.1,0.1,5.0,,19.2,80.8,39.8,10.0,0.4,26.6,
0,60660,,4.4,3.2,2.4,5.7,7.6,23.6,14.6,13.4,5.8,6.0,8.4,3.2,1.7,,,90.0,11.7,88.3,82.5,76.7,17.2,13.3,,49.8,86.8,10.8,50.2,89.9,15.8,,96.8,65.5,14.4,0.3,13.0,,3.6,3.2,68.3,15.4,0.8,14.4,0.2,4.2,,17.9,82.1,51.6,14.2,0.2,12.9,
0,60661,,4.5,1.0,0.5,1.6,10.4,46.2,21.4,7.4,3.0,1.8,2.1,0.1,,,,94.0,6.9,93.1,91.8,82.0,2.5,2.2,,51.5,92.5,1.9,48.5,93.8,2.5,,96.8,57.3,3.6,,35.8,,0.2,3.2,60.0,4.4,0.6,37.5,0.1,0.6,,6.4,93.6,51.3,3.6,,35.8,
0,60706,,5.1,5.5,4.5,4.8,5.1,11.6,13.3,11.9,7.4,7.8,10.5,7.7,4.7,,,84.8,18.4,81.6,79.1,74.9,27.4,22.9,,47.7,80.5,20.0,52.3,82.6,25.6,,98.8,88.4,0.8,0.1,7.7,0.1,1.8,1.2,89.4,1.0,0.3,7.9,0.1,2.6,,10.7,89.3,80.4,0.6,0.1,7.7,0.1
0,60707,,5.3,6.9,5.5,6.0,6.8,13.2,13.6,13.9,6.9,6.2,8.9,4.9,1.9,,,82.3,21.6,78.4,74.6,69.5,19.2,15.7,,48.2,76.5,14.0,51.8,80.2,17.2,,96.9,72.6,8.0,0.5,3.9,,11.9,3.1,75.1,8.9,1.3,4.9,,13.3,,38.4,61.6,48.1,7.8,0.3,3.9,
0,60712,,4.2,6.9,6.8,5.0,3.3,10.4,10.6,12.4,7.8,8.0,11.6,6.6,6.3,,,82.1,21.2,78.8,76.3,73.8,29.1,24.5,,48.6,75.7,22.9,51.4,81.6,26.1,,94.8,60.0,2.6,0.1,30.9,,1.1,5.2,65.2,2.7,0.7,35.1,,1.6,,7.7,92.3,54.3,2.6,0.1,30.9,
0,60714,,5.4,4.1,4.1,4.7,4.8,12.5,11.8,12.8,7.0,7.0,10.8,8.1,6.8,,,86.4,16.4,83.6,81.1,76.9,29.4,25.7,,47.9,81.6,20.4,52.1,85.5,30.6,,97.8,73.6,3.2,0.1,18.7,0.1,2.1,2.2,75.1,3.5,0.3,20.4,0.5,2.4,,11.2,88.8,64.5,2.8,,18.7,
0,60803,,6.0,7.5,6.9,6.6,6.2,14.8,12.8,11.7,7.7,5.3,9.2,3.7,1.6,,,79.6,24.5,75.5,72.0,66.8,18.4,14.5,,50.2,73.9,14.1,49.8,77.2,15.0,,97.3,68.6,20.5,0.1,1.0,,7.1,2.7,70.6,21.3,0.7,1.4,0.2,8.5,,22.7,77.3,55.2,19.8,0.1,1.0,
0,60804,,7.0,8.7,9.2,7.9,9.0,15.9,13.7,12.0,4.9,3.8,4.7,2.2,1.0,,,75.1,29.8,70.2,65.0,58.2,9.8,7.8,,50.2,70.2,6.5,49.8,70.1,9.1,,98.7,37.4,3.7,0.5,0.6,,56.4,1.3,38.5,3.8,0.7,0.7,0.1,57.5,,89.2,10.8,6.8,3.1,0.1,0.6,
0,60805,,5.5,6.1,7.9,7.5,5.6,12.4,12.3,15.7,7.8,6.2,7.4,3.2,2.5,,,80.6,24.2,75.8,72.0,67.5,16.2,13.1,,45.9,73.2,11.0,54.1,78.1,14.9,,98.1,69.2,25.0,,0.7,,3.2,1.9,71.1,25.9,0.5,1.4,,3.7,,12.9,87.1,59.9,24.7,,0.7,
0,60827,,9.1,7.6,7.9,7.1,7.3,14.1,12.5,12.3,6.6,6.0,6.8,2.3,0.6,,,75.5,29.2,70.8,66.9,61.0,13.1,9.7,,45.2,65.9,9.2,54.8,74.9,10.0,,98.0,5.1,91.8,0.1,0.2,,0.8,2.0,6.9,93.2,0.9,0.2,,1.0,,4.3,95.7,2.7,91.4,0.1,0.2,
0,60901,,6.1,6.6,7.4,6.4,7.3,13.0,13.1,11.0,7.1,6.4,8.9,4.0,2.7,,,80.0,24.0,76.0,72.5,66.3,19.3,15.6,,48.2,75.8,14.1,51.8,76.1,16.9,,98.2,63.0,30.9,0.4,0.9,,3.1,1.8,64.6,32.0,0.8,1.2,,3.4,,13.4,86.6,53.2,30.8,0.4,0.9,
0,60911,,3.1,5.5,8.9,5.4,7.0,11.8,11.3,15.1,6.7,7.2,11.0,5.7,1.3,,,82.4,22.3,77.7,76.6,70.0,22.6,18.0,,51.5,73.4,15.3,48.5,82.2,20.9,,99.7,96.9,1.8,,,,1.0,0.3,97.2,2.1,0.3,,,1.0,,2.1,97.9,95.6,1.8,,,
0,60912,,4.4,4.0,5.0,8.1,1.9,12.9,7.7,16.1,5.6,9.4,18.6,5.8,0.6,,,86.6,18.6,81.4,78.5,76.6,27.1,25.0,,53.7,74.6,19.6,46.3,89.2,31.1,,100.0,93.5,3.8,0.4,0.2,,2.1,,93.5,3.8,0.4,0.2,,2.1,,2.3,97.7,93.3,3.8,0.4,0.2,
0,60914,,6.3,6.1,6.6,10.6,9.0,12.4,11.2,12.9,6.4,5.3,7.5,4.5,1.2,,,81.0,23.0,77.0,68.3,61.4,16.5,13.2,,46.6,75.3,11.1,53.4,78.6,15.0,,97.8,86.3,8.7,,1.7,0.1,1.1,2.2,88.4,10.2,0.2,2.1,0.1,1.2,,7.5,92.5,80.3,8.4,,1.7,
0,60915,,8.7,8.7,5.2,5.6,7.8,16.7,9.0,11.1,5.8,5.7,8.1,5.7,2.1,,,77.5,25.4,74.6,71.3,64.1,19.0,16.0,,49.4,70.1,12.9,50.6,79.0,19.0,,99.4,90.3,4.4,0.1,0.5,,4.1,0.6,90.7,4.8,0.1,0.7,0.1,4.2,,13.4,86.6,81.7,4.1,,0.5,
0,60919,,2.7,6.2,4.0,8.3,3.7,10.2,12.5,17.5,3.3,10.0,12.9,6.2,2.5,,,87.1,18.3,81.7,78.4,75.1,27.0,21.6,,51.1,77.6,18.7,48.9,86.0,24.7,,100.0,99.6,,0.4,,,,,99.6,,0.4,,,,,3.1,96.9,96.5,,0.4,,
0,60922,,6.2,7.1,8.1,8.0,6.7,13.5,11.8,16.2,5.0,5.7,6.9,2.0,3.0,,,78.7,28.0,72.0,69.3,64.0,14.9,11.8,,52.9,70.9,12.0,47.1,73.2,11.6,,97.9,91.1,1.7,,,,5.1,2.1,93.2,3.3,,0.3,,5.3,,10.3,89.7,86.4,1.7,,,
0,60927,,5.1,6.2,6.5,5.7,7.4,7.5,11.6,12.9,6.6,8.5,7.9,10.2,3.9,,,82.2,21.3,78.7,74.6,69.2,25.5,22.0,,49.6,77.4,18.0,50.4,79.9,25.9,,98.1,97.5,,,0.6,,,1.9,99.4,0.9,1.0,0.6,,,,0.8,99.2,96.7,,,0.6,
0,60928,,4.3,6.1,8.9,6.3,7.6,11.5,12.8,11.4,6.2,4.9,12.0,5.8,2.3,,,80.8,24.0,76.0,73.9,66.8,22.7,20.1,,44.5,72.8,18.8,55.5,78.6,21.2,,98.6,98.5,,,0.1,,,1.4,99.9,0.8,0.6,0.1,,,,1.4,98.6,97.0,,,0.1,
0,60950,,3.6,6.4,7.5,6.6,6.9,9.4,11.2,17.3,6.4,4.8,10.7,5.2,4.0,,,82.5,22.0,78.0,74.4,69.1,22.3,19.9,,51.5,79.7,20.2,48.5,76.2,19.6,,98.7,94.9,2.2,,1.2,,0.4,1.3,96.2,3.0,,1.7,,0.4,,6.3,93.7,89.2,2.0,,1.2,
0,60954,,4.9,4.8,6.6,7.6,6.6,9.9,12.1,12.7,9.8,7.2,9.7,6.0,2.2,,,83.7,22.6,77.4,74.0,69.5,23.2,17.9,,56.3,75.8,16.7,43.7,79.4,19.4,,95.4,84.4,5.8,,0.1,,5.1,4.6,89.0,8.2,1.0,0.3,,6.8,,14.4,85.6,76.8,5.8,,0.1,
0,60955,,4.6,7.1,6.9,8.0,5.1,10.4,11.8,13.4,6.9,7.8,11.2,6.1,0.7,,,81.4,24.0,76.0,72.1,68.3,22.6,17.9,,52.0,77.7,16.3,48.0,74.0,19.6,,99.1,81.0,1.6,,0.1,,16.4,0.9,81.9,2.3,,0.4,,16.4,,29.4,70.6,68.6,1.5,,0.1,
0,60958,,4.4,9.0,6.6,7.7,5.5,11.0,9.7,10.3,9.9,3.8,14.1,3.5,4.5,,,79.9,24.9,75.1,71.9,66.6,23.3,22.0,,48.5,74.7,22.6,51.5,75.5,21.5,,98.4,18.2,79.3,,0.2,,0.7,1.6,19.7,80.9,,0.2,,0.7,,10.0,90.0,9.1,79.0,,0.2,
0,60964,,5.3,5.8,6.0,8.0,7.6,8.5,12.7,14.5,6.5,7.1,10.4,5.8,1.6,,,82.9,22.8,77.2,73.2,67.2,21.4,17.8,,51.4,75.2,16.3,48.6,79.3,19.4,,97.3,83.2,11.9,0.3,0.4,,1.6,2.7,85.8,13.2,0.6,1.6,,2.2,,10.8,89.2,74.4,11.9,0.3,0.4,
0,60970,,5.0,5.1,4.7,5.7,6.0,9.8,11.4,11.9,8.7,8.6,10.5,8.8,3.7,,,85.2,18.2,81.8,78.7,73.5,29.2,23.1,,45.6,83.7,22.5,54.4,80.1,23.6,,99.0,93.4,0.8,,0.4,,4.4,1.0,94.1,0.8,0.5,0.7,0.3,4.5,,7.0,93.0,90.8,0.8,,0.4,
